timestamp,open,high,low,close,volume
2018-02-20,11098.31,11722.58,10992.86,11671.91,13403.64021967
2018-02-21,11670.0,11780.0,10358.0,10541.33,21863.80463025
2018-02-22,10547.88,10935.0,9731.2,9890.02,20666.52749698
2018-02-23,9890.02,10405.3,9600.0,10209.77,16877.98215444
2018-02-24,10209.77,10540.63,9533.0,9570.0,13420.57907918
2018-02-25,9570.01,9883.41,9260.0,9455.6,11827.61133621
2018-02-26,9454.67,10400.0,9376.34,10267.98,14349.77524723
2018-02-27,10267.99,10850.0,10150.0,10623.6,12281.63384959
2018-02-28,10621.65,11064.75,10364.78,10483.3,10170.08494253
2018-03-01,10482.78,10942.9,10223.41,10934.0,9145.85501576
2018-03-02,10932.81,11175.0,10774.01,10933.67,9609.09324747
2018-03-03,10931.12,11503.24,10848.82,11458.99,7686.3952132
2018-03-04,11459.7,11500.0,11054.91,11350.0,5468.46196068
2018-03-05,11340.99,11688.0,11247.62,11667.43,10632.83935679
2018-03-06,11669.99,11682.1,10707.0,10712.43,12855.71609488
2018-03-07,10712.0,10911.78,9450.0,9689.79,24526.90640041
2018-03-08,9682.73,10150.0,9078.95,9350.0,24700.9640956
2018-03-09,9347.08,9466.0,8366.0,8888.09,28461.15570557
2018-03-10,8888.11,9514.96,8653.9,9122.67,13027.33266848
2018-03-11,9116.07,9750.0,8450.0,9637.78,17164.29732602
2018-03-12,9653.95,9892.0,8857.0,8929.97,17320.73741441
2018-03-13,8929.96,9482.79,8742.07,9049.87,18629.3041782
2018-03-14,9073.66,9356.14,8201.14,8291.19,18320.21413642
2018-03-15,8297.1,8425.0,7682.0,8215.01,21249.71224414
2018-03-16,8224.74,8613.06,7914.08,8550.0,15664.51725431
2018-03-17,8539.28,8579.9,7730.23,7835.0,12229.86466476
2018-03-18,7833.09,8091.64,7325.37,7473.05,16318.2040396
2018-03-19,7482.83,8718.74,7466.57,8395.01,22770.46909967
2018-03-20,8399.71,8961.53,8313.01,8941.74,13135.61790414
2018-03-21,8941.73,9188.1,8754.83,8889.1,12896.08927978
2018-03-22,8892.02,9099.59,8503.52,8616.0,12535.55420664
2018-03-23,8621.03,8766.03,8265.0,8628.82,13775.75699415
2018-03-24,8628.68,9020.0,8580.09,8917.89,8585.13153446
2018-03-25,8917.98,8972.2,8368.63,8615.28,9835.485747140001
2018-03-26,8618.72,8653.68,7863.04,7919.99,16775.0355783
2018-03-27,7919.99,8273.36,7742.11,7894.09,13820.89944545
2018-03-28,7902.99,8104.98,7723.03,7905.73,8931.28023636
2018-03-29,7905.73,8000.0,7329.0,7346.96,15279.10033377
2018-03-30,7337.06,7382.58,6550.0,6823.68,35303.06628747
2018-03-31,6816.75,7231.73,6751.0,7058.0,11451.28950996
2018-04-01,7045.11,7068.9,6427.16,6910.39,18698.01704423
2018-04-02,6901.4,7106.5,6758.45,6977.24,13151.35435078
2018-04-03,6977.24,7506.84,6894.57,7470.0,16340.17176709
2018-04-04,7470.0,7491.58,6734.99,6855.71,15388.63279455
2018-04-05,6859.5,6928.7,6578.95,6772.0,12391.87929236
2018-04-06,6772.0,6850.0,6510.0,6619.36,9052.6605839
2018-04-07,6619.36,7069.13,6539.69,6996.97,7627.36501854
2018-04-08,6995.6,7104.52,6863.0,6990.0,4523.73203879
2018-04-09,6991.31,7175.83,6642.31,6674.46,8753.57626217
2018-04-10,6667.09,6871.88,6611.49,6849.66,7160.6967223
2018-04-11,6848.29,6984.92,6779.44,6915.04,5830.20461227
2018-04-12,6912.0,8069.34,6758.45,7678.0,17772.63689703
2018-04-13,7684.27,8239.33,7674.99,8099.79,19082.74908382
2018-04-14,8094.1,8232.14,7805.0,8021.6,11283.99545061
2018-04-15,8023.87,8417.0,7945.2,8297.28,7341.38806255
2018-04-16,8305.23,8424.99,7905.0,7996.29,10818.36622302
2018-04-17,7988.1,8160.85,7850.0,7872.33,8904.14340102
2018-04-18,7872.33,8170.99,7806.81,8116.75,8452.48542061
2018-04-19,8112.88,8297.99,8074.44,8245.0,10535.68513381
2018-04-20,8248.66,8567.68,8200.01,8511.04,13420.03340993
2018-04-21,8515.26,9023.4,8480.0,8795.61,17624.48528492
2018-04-22,8791.3,9036.52,8718.74,8870.73,9009.35138717
2018-04-23,8873.72,9006.39,8760.0,8849.98,10443.23441196
2018-04-24,8849.98,9467.57,8829.32,9462.51,18454.73294139
2018-04-25,9462.51,9755.53,8751.0,8969.5,31927.0073525
2018-04-26,8962.0,9175.0,8647.29,8872.9,20234.52294469
2018-04-27,8868.94,9387.82,8864.24,9091.58,13500.24056656
2018-04-28,9091.57,9425.0,8854.47,9398.51,16453.15016652
2018-04-29,9391.59,9538.75,9180.0,9314.99,11399.33936534
2018-04-30,9316.99,9443.96,9111.0,9326.6,7594.17596749
2018-05-01,9323.8,9331.5,8815.91,8959.51,12021.39475925
2018-05-02,8958.11,9188.1,8955.63,9111.01,10382.77974899
2018-05-03,9112.02,9731.2,9086.84,9638.26,11987.08233341
2018-05-04,9638.26,9799.99,9527.38,9644.82,7920.90079204
2018-05-05,9644.82,9948.98,9628.56,9838.07,6933.66723688
2018-05-06,9838.98,9918.41,9375.0,9488.37,8625.0603425
2018-05-07,9487.39,9634.5,9175.0,9421.73,12295.97829288
2018-05-08,9421.73,9450.0,9015.0,9239.35,12343.18279284
2018-05-09,9239.34,9368.79,8974.62,9281.74,11067.94940024
2018-05-10,9271.31,9393.0,9066.05,9089.05,11035.52402121
2018-05-11,9088.64,9128.88,8503.74,8613.5,19577.5229274
2018-05-12,8606.27,8652.8,8208.81,8492.13,16978.05371122
2018-05-13,8487.97,8687.01,8335.56,8625.78,9422.30375578
2018-05-14,8620.21,8828.27,8286.57,8756.99,18053.59981479
2018-05-15,8756.89,8900.9,8400.0,8555.6,13961.0203866
2018-05-16,8555.45,8569.92,8100.01,8252.72,12872.74409938
2018-05-17,8251.0,8500.0,8110.02,8176.33,7728.26191694
2018-05-18,8176.33,8275.1,7929.53,8231.42,8413.98762281
2018-05-19,8235.61,8395.0,8141.08,8313.12,3533.48346304
2018-05-20,8313.14,8551.79,8170.71,8517.04,5254.57436501
2018-05-21,8517.33,8590.0,8320.0,8373.01,6187.14637471
2018-05-22,8378.99,8455.0,8119.38,8187.98,7451.84136757
2018-05-23,8187.99,8205.0,7435.49,7590.34,17594.60433355
2018-05-24,7599.99,7733.99,7267.24,7585.48,12868.64033459
2018-05-25,7577.75,7661.07,7328.13,7427.02,10347.10520898
2018-05-26,7427.01,7622.87,7360.5,7519.28,3736.7729071500003
2018-05-27,7522.24,7614.9,7213.09,7302.99,3966.94064182
2018-05-28,7301.98,7445.0,7170.0,7239.22,5478.92170087
2018-05-29,7239.99,7537.0,7026.9,7470.0,11183.43966417
2018-05-30,7470.0,7559.0,7273.89,7314.06,9056.41240986
2018-05-31,7311.52,7601.23,7307.84,7539.49,7144.69915594
2018-06-01,7530.97,7620.01,7348.45,7436.58,7529.62749686
2018-06-02,7436.69,7700.0,7394.4,7659.65,4410.38668444
2018-06-03,7659.62,7790.69,7581.03,7709.25,4221.22804114
2018-06-04,7701.37,7764.44,7449.68,7499.99,6881.02778141
2018-06-05,7499.99,7685.0,7360.0,7620.0,9813.63875655
2018-06-06,7620.0,7685.0,7482.61,7527.99,6782.42771914
2018-06-07,7527.99,7750.0,7510.72,7692.51,8251.72686914
2018-06-08,7690.65,7697.93,7542.0,7630.7,4816.62482582
2018-06-09,7630.9,7686.45,7573.36,7619.0,2113.6983681
2018-06-10,7619.0,7636.59,6627.7,6839.6,12221.36336692
2018-06-11,6841.41,6843.35,6634.86,6757.23,13247.34099523
2018-06-12,6757.52,6919.97,6461.42,6514.6,8214.49300541
2018-06-13,6511.81,6624.45,6120.0,6292.5,19543.95812112
2018-06-14,6286.39,6708.1,6230.87,6644.89,14744.05479315
2018-06-15,6644.69,6691.28,6473.0,6551.46,7135.62754013
2018-06-16,6550.94,6557.82,6333.63,6490.63,4092.65058291
2018-06-17,6497.91,6575.35,6450.0,6512.35,2530.40811595
2018-06-18,6513.59,6793.0,6381.25,6693.06,6130.36345663
2018-06-19,6695.78,6841.81,6660.21,6742.36,5380.46540148
2018-06-20,6748.65,6809.26,6558.95,6752.69,5503.9954674
2018-06-21,6752.85,6792.2,6677.85,6720.0,4538.42175425
2018-06-22,6720.0,6754.16,6085.59,6194.37,15828.30964445
2018-06-23,6201.63,6220.0,5940.0,6146.81,7206.96725767
2018-06-24,6146.81,6261.0,5780.0,6192.99,11330.46678051
2018-06-25,6192.99,6365.34,6075.01,6257.43,10034.23199105
2018-06-26,6257.43,6280.0,6120.0,6171.1,6535.84546184
2018-06-27,6167.38,6264.0,5985.0,6142.79,8367.19138587
2018-06-28,6142.09,6181.11,6052.01,6088.98,5350.88279491
2018-06-29,6084.01,6098.73,5774.72,5876.69,12984.82413126
2018-06-30,5877.48,6510.0,5877.48,6325.68,9817.40521536
2018-07-01,6325.67,6438.55,6259.34,6320.77,3850.2594194
2018-07-02,6314.86,6667.57,6270.69,6615.84,8761.24935974
2018-07-03,6615.41,6666.0,6533.0,6603.82,5183.60490105
2018-07-04,6608.97,6792.28,6413.2,6687.96,7253.69026105
2018-07-05,6687.95,6700.0,6445.31,6506.64,8135.74037139
2018-07-06,6507.53,6636.15,6449.76,6567.12,5541.3015056799995
2018-07-07,6564.61,6624.79,6510.0,6541.45,3541.7694935
2018-07-08,6541.45,6820.0,6510.0,6760.98,5762.4659083999995
2018-07-09,6761.02,6769.34,6657.01,6706.79,6841.81947586
2018-07-10,6707.04,6814.72,6298.95,6373.75,9207.28846486
2018-07-11,6375.65,6407.51,6270.84,6350.0,7242.39615852
2018-07-12,6352.99,6381.25,6085.59,6174.76,6833.30588855
2018-07-13,6179.38,6337.25,6072.0,6174.99,6453.55735204
2018-07-14,6177.35,6298.0,6121.01,6267.99,2984.62752103
2018-07-15,6269.53,6397.21,6205.47,6362.99,3642.33472002
2018-07-16,6362.99,6724.78,6333.63,6675.01,8631.31427507
2018-07-17,6674.96,7468.31,6641.35,7295.13,12282.32400303
2018-07-18,7295.13,7599.98,7269.84,7400.0,13295.37751701
2018-07-19,7393.77,7513.0,7239.15,7448.08,9094.3160084
2018-07-20,7448.08,7696.88,7265.0,7344.97,9911.89125
2018-07-21,7344.99,7449.66,7212.0,7424.99,4833.20246646
2018-07-22,7418.61,7551.94,7336.15,7520.01,3527.88320266
2018-07-23,7523.21,7800.0,7338.91,7744.19,13226.33108653
2018-07-24,7746.99,8356.4,7690.16,8266.41,17649.72511469
2018-07-25,8266.41,8496.96,8049.22,8163.45,11063.41172615
2018-07-26,8168.35,8314.77,8126.84,8262.23,5775.89402339
2018-07-27,8260.86,8287.84,7798.48,8208.76,11713.32522328
2018-07-28,8207.01,8274.98,8051.43,8192.48,3317.5613356100002
2018-07-29,8186.67,8299.99,8109.74,8212.0,3701.08923134
2018-07-30,8212.0,8295.0,7853.01,8111.99,10489.21087646
2018-07-31,8113.99,8198.69,7657.13,7751.32,11898.16501092
2018-08-01,7751.96,7777.0,7451.0,7560.4,10862.36214789
2018-08-02,7560.4,7709.98,7440.0,7537.99,7328.10046028
2018-08-03,7539.45,7576.99,7286.41,7377.98,8763.89035716
2018-08-04,7377.99,7494.48,6926.0,6991.01,7327.74459211
2018-08-05,6991.99,7086.8,6888.88,7013.18,5925.47084128
2018-08-06,7013.17,7157.93,6843.35,6938.84,6277.29471707
2018-08-07,6938.84,7155.0,6835.06,6999.8,7399.08374395
2018-08-08,6999.79,7005.0,6121.0,6338.49,17870.81627835
2018-08-09,6331.83,6550.0,6190.01,6471.6,9623.79889089
2018-08-10,6469.16,6627.0,6295.73,6407.89,10416.77609554
2018-08-11,6404.8,6494.13,5995.75,6393.13,10908.2845701
2018-08-12,6396.67,6493.77,6163.44,6321.56,6881.25403688
2018-08-13,6321.57,6544.37,6142.2,6237.06,9132.18728364
2018-08-14,6235.67,6300.0,5880.0,6090.64,13834.83437908
2018-08-15,6084.0,6628.5,6061.02,6378.44,11714.02884408
2018-08-16,6373.28,6477.57,6208.37,6405.9,7650.5500687
2018-08-17,6407.29,6562.0,6223.92,6501.77,7319.98884037
2018-08-18,6497.92,6615.0,6303.0,6366.64,3728.96163115
2018-08-19,6372.68,6470.0,6312.0,6380.99,2628.78088329
2018-08-20,6380.61,6545.0,6361.24,6446.67,4585.50024244
2018-08-21,6448.43,6478.45,6223.9,6433.79,7339.60008953
2018-08-22,6434.73,6906.81,6381.25,6435.0,9491.89739326
2018-08-23,6432.34,6495.0,6250.0,6419.7,6656.40941972
2018-08-24,6420.92,6646.59,6408.0,6619.99,6418.73301589
2018-08-25,6617.17,6800.0,6597.67,6710.33,5176.67632899
2018-08-26,6705.01,6775.34,6558.95,6707.48,3755.79072583
2018-08-27,6707.91,6775.34,6641.35,6737.72,4875.91941475
2018-08-28,6737.72,7120.0,6705.3,7092.46,8735.3265797
2018-08-29,7093.29,7125.28,6890.0,7005.71,5920.25480125
2018-08-30,6996.66,7062.73,6792.85,6813.84,6309.99376666
2018-08-31,6814.49,7101.03,6803.2,7041.0,6538.93686479
2018-09-01,7041.0,7300.18,6998.87,7253.13,4123.11957946
2018-09-02,7248.5,7334.5,7130.63,7308.02,3855.01769129
2018-09-03,7308.02,7340.08,7184.0,7306.08,2753.28334365
2018-09-04,7306.08,7411.85,7231.0,7348.48,4649.98762758
2018-09-05,7346.5,7387.0,6832.56,6902.55,10513.6040328
2018-09-06,6899.89,6984.5,6253.29,6455.31,15745.90505829
2018-09-07,6452.75,6525.0,6322.0,6417.53,7296.53243299
2018-09-08,6418.99,6465.46,6123.0,6180.0,3950.28050168
2018-09-09,6180.01,6451.51,6094.38,6381.99,3899.77868968
2018-09-10,6375.43,6390.2,6208.38,6288.5,5772.30604698
2018-09-11,6291.34,6405.0,6162.06,6255.88,7003.21926852
2018-09-12,6262.4,6349.0,6192.89,6308.92,4410.57724999
2018-09-13,6308.92,6537.46,6287.36,6450.11,6591.80889627
2018-09-14,6444.04,6587.0,6384.36,6540.21,4881.48366586
2018-09-15,6539.03,6570.1,6461.42,6537.41,1618.42235042
2018-09-16,6533.96,6539.99,6349.47,6504.99,1186.12308744
2018-09-17,6501.0,6530.24,6222.0,6266.23,3447.61275206
2018-09-18,6269.93,6390.0,6200.0,6300.5,4721.1683547699995
2018-09-19,6303.35,6510.0,6100.0,6410.0,6871.58981327
2018-09-20,6410.55,6460.0,6370.0,6418.59,4672.11791586
2018-09-21,6418.59,6775.34,6333.63,6753.09,9150.70298278
2018-09-22,6752.07,6826.28,6624.79,6716.98,5787.59777519
2018-09-23,6719.58,6774.91,6659.0,6685.75,3384.28446832
2018-09-24,6684.94,6723.18,6558.95,6619.31,3818.6974368
2018-09-25,6621.26,6635.44,6324.96,6360.38,7316.43758777
2018-09-26,6357.84,6540.0,6357.84,6487.56,5309.82481347
2018-09-27,6487.56,6667.98,6429.23,6651.99,4546.1189148
2018-09-28,6656.1,6792.28,6525.67,6670.0,8869.94431695
2018-09-29,6669.44,6678.62,6454.0,6565.24,3179.0952797200002
2018-09-30,6558.81,6628.06,6539.39,6575.99,2328.2678024800002
2018-10-01,6575.0,6638.15,6477.57,6551.96,5002.39796185
2018-10-02,6552.49,6608.26,6447.28,6530.49,4189.93455063
2018-10-03,6530.49,6545.82,6396.34,6433.6,4623.97439004
2018-10-04,6432.02,6604.89,6413.2,6565.92,3945.07330286
2018-10-05,6566.0,6594.94,6510.0,6538.29,3144.89761787
2018-10-06,6538.29,6641.35,6526.28,6547.07,3015.04717225
2018-10-07,6540.0,6561.25,6493.92,6531.86,1498.3366249
2018-10-08,6531.39,6656.63,6519.7,6630.54,4883.27520608
2018-10-09,6629.56,6637.44,6553.13,6585.04,2131.73716856
2018-10-10,6583.73,6594.35,6387.91,6537.61,5355.01815023
2018-10-11,6537.73,6546.86,6055.28,6197.67,8593.76882164
2018-10-12,6194.88,6243.79,6109.0,6215.73,4252.27140701
2018-10-13,6215.73,6222.91,6168.83,6202.39,2076.17259592
2018-10-14,6202.39,6349.47,6181.71,6243.58,2101.69897426
2018-10-15,6243.58,6756.0,6143.08,6390.0,16332.87223436
2018-10-16,6389.98,6493.77,6359.56,6436.87,4921.45471715
2018-10-17,6435.53,6489.0,6407.69,6431.78,3556.59814895
2018-10-18,6428.4,6490.0,6350.0,6399.93,3524.60715831
2018-10-19,6399.93,6412.4,6355.34,6386.45,2704.40653253
2018-10-20,6386.45,6424.16,6363.02,6399.17,1356.42994235
2018-10-21,6399.17,6470.0,6393.59,6438.89,1345.91391706
2018-10-22,6434.81,6438.9,6372.53,6389.73,2423.68326783
2018-10-23,6390.85,6421.58,6354.26,6406.87,2828.43101376
2018-10-24,6404.01,6473.0,6385.0,6421.33,3465.89346662
2018-10-25,6421.32,6435.8,6361.73,6410.0,3162.38655185
2018-10-26,6410.0,6450.3,6377.81,6403.78,3383.36631153
2018-10-27,6402.96,6420.01,6381.25,6402.0,983.07023418
2018-10-28,6402.0,6420.0,6383.0,6390.95,695.56915045
2018-10-29,6390.95,6420.0,6208.37,6245.03,5120.955739
2018-10-30,6242.81,6289.0,6231.78,6259.01,2546.8898389
2018-10-31,6258.38,6350.0,6199.25,6305.0,5190.945127
2018-11-01,6305.0,6340.0,6288.01,6320.6,1970.29341021
2018-11-02,6320.6,6381.25,6317.31,6355.74,2953.57154403
2018-11-03,6350.37,6364.98,6312.48,6332.58,1020.40175423
2018-11-04,6332.25,6475.0,6310.57,6440.0,2566.70411161
2018-11-05,6439.21,6446.94,6369.89,6372.3,2388.07312351
2018-11-06,6372.23,6457.89,6372.23,6423.41,3648.95079443
2018-11-07,6423.41,6544.0,6413.38,6512.43,5338.99206605
2018-11-08,6512.43,6514.33,6388.88,6413.88,4004.70755649
2018-11-09,6413.95,6432.0,6309.0,6330.58,3278.88051277
2018-11-10,6330.58,6377.26,6307.0,6352.18,1817.10812407
2018-11-11,6352.18,6369.3,6269.46,6318.47,1614.64423115
2018-11-12,6318.47,6388.21,6310.0,6318.96,2930.99026588
2018-11-13,6318.11,6335.03,6244.35,6261.87,3935.46502049
2018-11-14,6262.76,6298.47,5533.09,5559.1,17326.70444369
2018-11-15,5559.99,5641.0,5199.8,5510.76,26038.51601563
2018-11-16,5511.3,5610.0,5414.14,5536.54,8705.62195519
2018-11-17,5536.54,5550.66,5411.74,5487.14,3952.00751631
2018-11-18,5490.58,5568.6,5470.0,5568.6,1945.56328011
2018-11-19,5568.6,5658.47,4934.52,4945.43,20970.66624517
2018-11-20,4945.78,5033.73,4237.09,4545.13,37764.68327948
2018-11-21,4541.56,4635.0,4048.58,4428.14,28074.03372578
2018-11-22,4428.74,4589.53,4333.38,4433.0,9823.70994251
2018-11-23,4432.52,4476.35,4061.02,4226.32,16215.045967259999
2018-11-24,4225.74,4376.88,4180.0,4209.18,4997.33945631
2018-11-25,4205.04,4213.32,3474.73,3694.66,30011.23714026
2018-11-26,3699.09,4120.0,3522.28,3813.65,24641.06916602
2018-11-27,3812.45,3868.78,3548.76,3725.55,21335.77413529
2018-11-28,3723.79,4237.09,3677.38,4233.0,19535.32130184
2018-11-29,4237.09,4409.77,4086.97,4217.52,18840.07570223
2018-11-30,4214.55,4300.0,3861.0,3970.2,15375.26811271
2018-12-01,3970.19,4264.47,3872.84,4202.88,7452.16089959
2018-12-02,4197.84,4265.0,4030.0,4098.06,6541.38057321
2018-12-03,4099.33,4184.47,3747.0,3835.49,10573.04179705
2018-12-04,3834.8,4033.98,3730.0,3908.63,12195.25099737
2018-12-05,3910.44,3927.95,3662.35,3732.72,12466.33676744
2018-12-06,3729.38,3844.79,3548.76,3595.43,14552.52985535
2018-12-07,3591.63,3645.05,3210.0,3240.33,23377.05491798
2018-12-08,3240.33,3531.0,3239.99,3384.16,13817.91882774
2018-12-09,3382.14,3633.2,3241.0,3563.88,9877.3268666
2018-12-10,3563.88,3588.43,3376.0,3402.4,9042.8376363
2018-12-11,3401.01,3427.27,3292.65,3344.6,10089.22457282
2018-12-12,3346.05,3490.0,3322.43,3447.7,7537.01492446
2018-12-13,3447.0,3460.0,3334.64,3382.5,8224.49716045
2018-12-14,3379.0,3383.3,3158.0,3178.3,15999.43527698
2018-12-15,3179.83,3260.26,3122.28,3152.84,7800.41032614
2018-12-16,3150.08,3259.43,3147.29,3206.11,6293.32046472
2018-12-17,3205.03,3537.07,3180.0,3533.0,13049.27809867
2018-12-18,3533.0,3590.0,3422.77,3491.63,14612.23627866
2018-12-19,3492.89,3924.01,3491.06,3795.89,21503.39477691
2018-12-20,3792.34,4172.07,3650.0,4044.29,24456.58134916
2018-12-21,4048.27,4162.0,3886.66,3939.3,17393.94363543
2018-12-22,3939.4,3956.3,3770.0,3853.09,9550.21818491
2018-12-23,3857.12,4051.0,3830.02,3980.0,6194.79673838
2018-12-24,3986.91,4236.84,3904.82,4053.0,11136.02315898
2018-12-25,4053.0,4075.0,3674.73,3735.33,11854.4446655
2018-12-26,3732.93,3863.34,3678.8,3755.97,9363.88347371
2018-12-27,3757.57,3841.17,3692.71,3740.85,10319.33131181
2018-12-28,3740.43,3915.5,3566.0,3865.19,13885.57198531
2018-12-29,3865.72,3970.0,3813.76,3836.02,7511.65808146
2018-12-30,3832.46,3942.9,3688.76,3812.05,6763.53396821
2018-12-31,3811.45,3852.27,3706.0,3750.76,6639.10502826
2019-01-01,3750.62,3752.01,3629.66,3659.81,4860.34621925
2019-01-02,3659.35,3890.0,3659.35,3850.0,5710.0250875
2019-01-03,3850.0,3918.67,3760.0,3782.09,5678.79232135
2019-01-04,3783.45,3850.33,3732.38,3757.66,6749.60696872
2019-01-05,3757.66,3887.09,3753.04,3845.58,4141.24546102
2019-01-06,3846.58,4090.0,3753.0,4050.0,4994.2182361
2019-01-07,4045.47,4070.0,3964.01,4015.0,7410.80377828
2019-01-08,4015.0,4112.0,3934.73,4003.7,11552.82952442
2019-01-09,4001.61,4060.0,3948.44,4009.71,7925.55102007
2019-01-10,4009.87,4036.22,3503.44,3613.98,14789.68488721
2019-01-11,3610.9,3677.84,3581.61,3653.46,11028.57319601
2019-01-12,3653.94,3704.6,3557.09,3631.04,4501.88001152
2019-01-13,3630.62,3654.02,3476.0,3504.24,4591.73614009
2019-01-14,3504.24,3704.47,3483.75,3676.34,9015.26320105
2019-01-15,3676.34,3714.0,3610.09,3632.65,7706.29673436
2019-01-16,3632.66,3669.0,3534.68,3608.07,8763.11957911
2019-01-17,3608.81,3650.0,3534.25,3632.54,7995.44379393
2019-01-18,3633.27,3660.0,3582.82,3600.0,5507.18932702
2019-01-19,3600.0,3774.0,3577.0,3703.95,4443.4207576
2019-01-20,3701.03,3707.99,3470.0,3519.38,5150.69353837
2019-01-21,3519.37,3573.29,3505.86,3542.2,5615.12493934
2019-01-22,3542.2,3597.0,3401.36,3590.67,6992.44796446
2019-01-23,3589.3,3620.23,3544.26,3580.0,5310.65493243
2019-01-24,3580.1,3580.96,3518.0,3560.82,5595.36004797
2019-01-25,3561.36,3598.0,3511.0,3543.24,5228.88080786
2019-01-26,3543.34,3657.89,3536.51,3560.56,3083.5213338099998
2019-01-27,3560.18,3567.7,3456.0,3545.35,3656.08154121
2019-01-28,3545.35,3553.75,3357.3,3417.37,9767.88283051
2019-01-29,3416.24,3442.01,3322.19,3400.69,7332.23513447
2019-01-30,3399.13,3465.05,3372.34,3444.5,5567.56978071
2019-01-31,3443.64,3474.2,3392.6,3400.32,5970.58127275
2019-02-01,3402.71,3445.15,3364.53,3441.0,6709.65516522
2019-02-02,3441.0,3460.0,3406.38,3431.65,3076.9959006
2019-02-03,3431.73,3485.0,3402.6,3421.93,2817.78095618
2019-02-04,3422.22,3439.46,3384.67,3417.14,3585.76394894
2019-02-05,3417.6,3435.0,3396.0,3420.8,3998.62147286
2019-02-06,3419.3,3445.6,3328.7,3367.82,6071.45797959
2019-02-07,3367.82,3383.29,3353.5,3358.79,4365.996433
2019-02-08,3360.18,3711.04,3337.91,3620.05,12901.87372092
2019-02-09,3622.09,3639.74,3572.74,3605.86,5729.84797656
2019-02-10,3604.99,3631.99,3576.16,3609.0,3784.84315338
2019-02-11,3609.79,3662.43,3578.7,3594.9,7610.36788447
2019-02-12,3595.0,3619.93,3548.28,3597.46,9395.02777931
2019-02-13,3594.89,3629.81,3541.0,3578.7,8934.98534188
2019-02-14,3579.08,3590.74,3531.01,3574.68,5881.45260997
2019-02-15,3573.3,3620.53,3544.88,3566.76,6508.79068247
2019-02-16,3567.86,3609.0,3556.6,3592.51,3605.72806097
2019-02-17,3592.51,3663.34,3553.98,3572.56,4307.65632915
2019-02-18,3572.56,3916.47,3564.16,3882.45,14472.034445450001
2019-02-19,3882.45,4000.0,3829.13,3927.9,13266.77012789
2019-02-20,3927.9,3967.52,3861.49,3924.17,9958.0061466
2019-02-21,3924.57,3989.99,3866.25,3880.25,8821.96343165
2019-02-22,3880.41,3957.0,3877.34,3940.69,6219.77061803
2019-02-23,3938.75,4137.0,3905.63,4092.39,7131.78789592
2019-02-24,4092.63,4190.0,3714.42,3777.65,13498.41732825
2019-02-25,3780.42,3861.81,3725.13,3857.2,9416.37927648
2019-02-26,3858.78,3860.94,3760.09,3792.86,7106.56086991
2019-02-27,3792.86,3822.85,3774.0,3796.85,5466.66174305
2019-02-28,3796.08,3897.62,3658.19,3815.17,8846.21620175
2019-03-01,3814.63,3845.3,3783.62,3834.34,4815.76752389
2019-03-02,3834.2,3839.89,3760.0,3803.95,3954.2278268
2019-03-03,3802.31,3822.39,3772.48,3791.06,2263.89101237
2019-03-04,3790.04,3806.9,3670.0,3708.7,6393.5978049000005
2019-03-05,3709.19,3877.1,3680.2,3838.42,7946.5081764999995
2019-03-06,3837.69,3895.12,3808.8,3849.03,6407.8624319
2019-03-07,3849.93,3891.04,3826.13,3869.47,7891.55340418
2019-03-08,3868.97,3924.37,3844.97,3888.0,6198.86046604
2019-03-09,3889.21,3950.25,3760.1,3908.21,6833.94533425
2019-03-10,3908.3,3920.83,3862.0,3882.61,3194.50215977
2019-03-11,3883.21,3912.89,3812.64,3841.46,6481.99309598
2019-03-12,3841.46,3877.69,3791.07,3854.98,5645.98534617
2019-03-13,3855.32,3874.68,3820.0,3853.3,4504.42705927
2019-03-14,3853.3,3903.98,3775.01,3851.14,5048.56556779
2019-03-15,3849.42,3912.06,3843.09,3905.53,6085.58509936
2019-03-16,3906.77,4040.0,3883.02,3976.53,7451.66736827
2019-03-17,3977.31,3992.7,3927.28,3972.84,2597.64364836
2019-03-18,3973.46,4016.63,3929.83,3962.57,5385.89284506
2019-03-19,3962.85,4012.63,3947.15,3994.57,5262.95671109
2019-03-20,3992.64,4021.02,3962.6,4011.9,5861.27412067
2019-03-21,4012.78,4055.35,3919.63,3974.79,8024.81770487
2019-03-22,3973.51,4000.81,3958.94,3991.43,3531.9236968
2019-03-23,3988.59,4001.17,3957.11,3971.97,2388.97402687
2019-03-24,3971.97,3985.77,3955.0,3961.0,1988.50733685
2019-03-25,3960.97,3980.22,3850.45,3897.69,6666.33944423
2019-03-26,3899.97,3936.36,3872.14,3913.9,4528.49124296
2019-03-27,3915.21,4036.43,3904.65,4005.0,7781.11772718
2019-03-28,4005.0,4037.11,3992.6,4011.19,4384.86612371
2019-03-29,4011.19,4102.57,4005.0,4077.4,8181.07445764
2019-03-30,4076.64,4130.36,4040.0,4078.01,4183.87191146
2019-03-31,4074.63,4101.7,4074.29,4095.43,2473.45005911
2019-04-01,4096.77,4150.0,4052.56,4133.8,6867.01095112
2019-04-02,4132.19,5080.0,4122.08,4759.87,26704.26387533
2019-04-03,4759.86,5190.0,4743.85,5142.23,24195.79787407
2019-04-04,5146.89,5345.0,4800.5,4823.13,23073.15697792
2019-04-05,4828.08,5065.36,4778.59,5012.0,14368.24668214
